Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG,RA,SN,TS,FG,Month,Year
13,22.5,26.6,20.1,-,79,0,7.7,7.8,14.8,-,,,,,10.0,2008.0
14,22.0,27.2,14.8,-,86,7.11,4.0,5.0,9.4,-,o,,,,10.0,2008.0
15,22.8,27.8,20.2,-,81,11.94,5.5,5.2,7.6,-,o,,,,10.0,2008.0
16,22.4,26.8,19.6,-,87,6.1,4.0,4.1,7.6,-,o,,,,10.0,2008.0
17,23.2,28.4,20.4,-,82,-,5.5,4.6,7.6,-,o,,,,10.0,2008.0
18,22.5,27.3,20.4,-,86,1.02,4.8,4.3,7.6,-,o,,,,10.0,2008.0
19,22.8,28.9,19.8,-,85,2.03,4.8,4.3,7.6,-,o,,,,10.0,2008.0
20,22.7,27.6,19.0,-,84,7.11,5.5,4.1,5.4,-,o,,,,10.0,2008.0
21,22.2,25.2,20.4,-,87,0.51,4.8,4.6,7.6,-,o,,,,10.0,2008.0
22,21.8,24.3,20.4,-,92,1.02,4.0,3.5,5.4,-,o,,,,10.0,2008.0
23,22.8,27.9,19.9,-,83,5.84,5.5,3.3,7.6,-,o,,o,,10.0,2008.0
24,21.7,25.7,20.2,-,91,35.05,4.0,1.1,3.5,-,o,,o,,10.0,2008.0
25,22.5,26.2,19.7,-,87,29.97,6.9,1.9,3.5,-,o,,,,10.0,2008.0
26,20.9,26.5,16.4,-,70,7.11,6.3,1.3,3.5,-,,,,,10.0,2008.0
27,21.2,29.0,14.7,-,54,0,8.5,1.3,3.5,-,,,,,10.0,2008.0
28,21.2,28.8,15.4,-,52,0,6.0,1.1,5.4,-,,,,,10.0,2008.0
29,21.8,28.2,15.1,-,57,0,7.4,0.0,-,-,,,,,10.0,2008.0
30,21.5,28.2,16.1,-,58,0,6.6,1.3,3.5,-,,,,,10.0,2008.0
31,22.1,30.0,15.5,-,53,0,5.5,1.9,5.4,-,,,,,10.0,2008.0
1,21.8,29.1,15.0,-,53,0.0,6.3,2.0,7.6,-,,,,,11.0,2008.0
2,21.7,28.9,15.0,-,54,0.0,9.2,2.0,5.4,-,,,,,11.0,2008.0
3,21.9,29.7,15.2,-,50,0.0,5.5,0.9,3.5,-,,,,,11.0,2008.0
4,22.2,29.8,15.4,-,49,0.0,5.5,1.9,5.4,-,,,,,11.0,2008.0
5,22.2,29.5,16.0,-,50,0.0,6.3,1.9,5.4,-,,,,,11.0,2008.0
6,20.5,28.9,12.0,-,60,0.0,9.2,2.4,5.4,-,,,,,11.0,2008.0
7,22.2,29.0,17.0,-,57,0.0,5.5,3.9,5.4,-,,,,,11.0,2008.0
8,21.9,29.0,17.0,-,61,0.0,9.2,2.0,5.4,-,,,,,11.0,2008.0
9,22.9,29.6,17.4,-,62,0.0,5.5,2.0,5.4,-,,,,,11.0,2008.0
10,23.5,29.1,19.1,-,71,0.0,6.9,5.9,9.4,-,,,,,11.0,2008.0
11,22.7,29.2,18.2,-,69,0.0,6.9,3.7,7.6,-,,,,,11.0,2008.0
12,22.2,28.3,17.5,-,56,0.0,6.6,5.0,-,-,,,,,11.0,2008.0
13,21.7,28.0,15.5,-,58,0.0,5.5,2.2,5.4,-,,,,,11.0,2008.0
14,21.4,27.5,17.6,-,65,0.0,7.7,2.8,5.4,-,,,,,11.0,2008.0
15,22.9,28.2,17.1,-,56,0.0,6.3,3.0,5.4,-,,,,,11.0,2008.0
16,22.6,26.6,18.0,-,71,3.05,5.5,2.2,5.4,-,o,,,,11.0,2008.0
17,23.0,27.0,20.6,-,73,0.25,6.0,4.3,9.4,-,,,,,11.0,2008.0
18,23.4,28.6,19.2,-,71,1.02,9.2,4.6,7.6,-,,,,,11.0,2008.0
19,22.9,27.7,19.5,-,75,0.0,6.3,5.2,7.6,-,,,,,11.0,2008.0
20,23.5,29.2,19.3,-,72,0.0,8.5,4.6,5.4,-,,,,,11.0,2008.0
21,23.8,29.3,19.5,-,67,0.0,6.9,4.1,5.4,-,,,,,11.0,2008.0
22,20.9,24.3,19.3,-,88,12.95,4.8,5.7,11.1,-,o,,,,11.0,2008.0
23,21.3,25.6,19.6,-,87,11.94,5.5,5.7,11.1,-,o,,,,11.0,2008.0
24,21.7,26.5,19.3,-,78,0.0,6.9,5.0,7.6,-,,,,,11.0,2008.0
25,21.5,26.2,18.5,-,74,0.0,5.8,4.1,7.6,-,,,,,11.0,2008.0
26,19.5,22.0,18.4,-,90,0.51,4.0,6.9,9.4,-,o,,,,11.0,2008.0
27,19.2,20.7,17.9,-,95,7.11,4.0,5.0,7.6,-,o,,,,11.0,2008.0
28,20.4,21.4,18.7,-,95,21.08,4.0,5.7,11.1,-,o,,,,11.0,2008.0
29,21.9,26.5,19.7,-,89,8.89,4.8,5.2,48.2,-,o,,,,11.0,2008.0
30,21.6,26.5,19.8,-,87,0.0,6.3,6.5,11.1,-,o,,,,11.0,2008.0
1,22.1,26.2,19.1,-,82,1.02,6.6,5.2,13.0,-,o,,,,12.0,2008.0
2,22.4,26.3,19.2,-,78,0.0,7.4,4.1,5.4,-,,,,,12.0,2008.0
3,21.4,27.8,17.3,-,67,0.0,8.5,3.1,7.6,-,,,,,12.0,2008.0
4,21.6,27.7,16.1,-,68,0.0,9.2,4.6,7.6,-,,,,,12.0,2008.0
5,21.2,26.6,16.9,-,66,0.0,6.9,4.8,9.4,-,,,,,12.0,2008.0
6,21.0,26.5,16.8,-,70,0.0,9.2,3.9,7.6,-,,,,,12.0,2008.0
7,21.8,28.2,17.0,-,68,0.0,6.9,3.0,5.4,-,,,,,12.0,2008.0
8,22.0,27.0,18.5,-,72,0.0,8.5,4.1,5.4,-,,,,,12.0,2008.0
9,21.8,26.1,19.5,-,79,0.0,4.8,3.9,5.4,-,,,,,12.0,2008.0
10,22.3,28.6,19.6,-,77,0.0,5.5,3.3,5.4,-,,,,,12.0,2008.0
11,22.3,28.7,16.8,-,67,0.0,7.7,3.9,5.4,-,,,,,12.0,2008.0
12,22.2,28.0,16.2,-,58,0.0,8.2,3.9,5.4,-,,,,,12.0,2008.0
13,21.3,26.5,17.0,-,66,0.0,8.5,3.3,5.4,-,,,,,12.0,2008.0
14,21.1,27.2,16.3,-,68,0.0,6.9,5.6,9.4,-,,,,,12.0,2008.0
15,20.6,26.2,16.5,-,70,0.0,8.5,4.8,9.4,-,,,,,12.0,2008.0
16,21.1,27.0,15.9,-,63,0.0,8.5,5.7,9.4,-,,,,,12.0,2008.0
17,20.2,25.8,17.0,-,69,0.0,6.3,5.6,9.4,-,,,,,12.0,2008.0
18,20.6,25.9,15.8,-,71,0.0,6.3,4.1,7.6,-,,,,,12.0,2008.0
19,20.8,27.1,16.1,-,74,0.0,6.9,4.1,7.6,-,,,,,12.0,2008.0
20,21.3,27.5,15.6,-,61,0.0,8.5,3.0,7.6,-,,,,,12.0,2008.0
21,19.9,27.9,16.0,-,64,0.0,6.0,4.1,5.4,-,,,,,12.0,2008.0
22,21.2,28.3,13.9,-,45,0.0,6.3,4.6,9.4,-,,,,,12.0,2008.0
23,20.7,27.3,14.8,-,56,0.0,6.9,4.3,9.4,-,,,,,12.0,2008.0
24,21.3,27.5,15.9,-,69,0.0,6.3,4.8,9.4,-,,,,,12.0,2008.0
25,21.7,28.4,16.1,-,64,0.0,6.3,4.3,7.6,-,,,,,12.0,2008.0
26,21.0,27.2,17.0,-,62,0.0,6.6,4.1,7.6,-,,,,,12.0,2008.0
27,21.4,28.6,15.0,-,48,0.0,6.6,2.6,3.5,-,,,,,12.0,2008.0
28,20.7,28.1,14.6,-,53,0.0,8.5,3.1,7.6,-,,,,,12.0,2008.0
29,20.2,28.1,14.4,-,48,0.0,6.3,4.3,7.6,-,,,,,12.0,2008.0
30,19.7,27.9,14.1,-,57,0.0,6.3,3.9,5.4,-,,,,,12.0,2008.0
31,20.1,27.6,14.0,-,58,0.0,6.3,3.5,5.4,-,,,,,12.0,2008.0
1,20.5,29.0,14.3,-,48,0.0,8.5,5.7,9.4,-,,,,,1.0,2009.0
2,20.0,26.4,15.8,-,57,0.0,7.4,4.1,5.4,-,,,,,1.0,2009.0
3,20.5,27.4,15.3,-,63,0.0,6.3,4.6,7.6,-,,,,,1.0,2009.0
4,19.9,27.4,15.0,-,64,0.0,6.0,4.3,7.6,-,,,,,1.0,2009.0
5,19.9,26.4,14.7,-,60,0.0,7.7,4.3,5.4,-,,,,,1.0,2009.0
6,20.1,27.5,14.2,-,61,0.0,5.3,4.3,7.6,-,,,,,1.0,2009.0
7,20.7,28.2,15.2,-,69,0.0,6.3,4.6,7.6,-,,,,,1.0,2009.0
8,20.2,24.4,18.0,-,83,0.0,4.8,5.7,7.6,-,o,,,,1.0,2009.0
9,21.1,27.5,16.4,-,66,0.0,6.3,6.7,9.4,-,,,,,1.0,2009.0
10,20.9,27.4,16.2,-,62,0.0,6.3,7.8,14.8,-,,,,,1.0,2009.0
11,20.8,26.5,16.7,-,69,0.0,5.5,7.6,11.1,-,,,,,1.0,2009.0
12,21.9,27.1,15.8,-,53,0.0,6.3,8.9,11.1,-,,,,,1.0,2009.0
13,19.3,25.5,14.4,-,59,0.0,8.2,8.3,14.8,-,,,,,1.0,2009.0
14,18.5,23.4,15.4,-,72,0.25,4.0,5.7,7.6,-,o,,,,1.0,2009.0
15,20.5,27.3,14.9,-,62,0.0,6.9,5.9,7.6,-,,,,,1.0,2009.0
16,20.4,26.9,15.8,-,62,0.0,6.3,5.9,11.1,-,,,,,1.0,2009.0
17,19.8,27.0,13.4,-,57,0.0,8.5,6.9,14.8,-,,,,,1.0,2009.0
18,19.7,26.1,12.9,-,59,0.0,6.3,4.1,7.6,-,,,,,1.0,2009.0
19,20.3,27.7,12.1,-,50,0.0,6.3,6.5,11.1,-,,,,,1.0,2009.0
20,20.2,27.6,13.2,-,57,0.0,6.3,5.7,9.4,-,,,,,1.0,2009.0
21,20.7,29.0,13.0,-,49,0.0,6.3,4.1,7.6,-,,,,,1.0,2009.0
22,21.8,29.5,15.4,-,46,0.0,6.3,4.8,7.6,-,,,,,1.0,2009.0
23,21.9,30.0,15.2,-,46,0.0,6.3,4.6,7.6,-,,,,,1.0,2009.0
24,22.2,30.2,14.5,-,40,0.0,6.3,5.2,7.6,-,,,,,1.0,2009.0
25,20.9,30.0,14.6,-,40,0.0,6.8,3.7,7.6,-,,,,,1.0,2009.0
26,22.4,31.0,15.2,-,56,0.0,6.3,3.5,5.4,-,,,,,1.0,2009.0
27,23.5,31.3,17.9,-,60,0.0,6.3,3.9,5.4,-,,,,,1.0,2009.0
28,24.0,31.4,19.8,-,60,0.0,6.3,3.1,7.6,-,,,,,1.0,2009.0
29,23.4,31.9,18.0,-,49,0.0,7.6,4.8,11.1,-,,,,,1.0,2009.0
30,22.9,31.6,15.9,-,38,0.0,5.5,4.1,7.6,-,,,,,1.0,2009.0
31,23.2,31.4,15.0,-,41,0.0,6.3,3.9,7.6,-,,,,,1.0,2009.0
1,23.3,31.4,15.3,-,40,0,6.3,3.1,5.4,-,,,,,2.0,2009.0
2,24.0,32.0,17.1,-,45,0,6.9,4.3,5.4,-,,,,,2.0,2009.0
3,24.0,31.5,18.0,-,45,0,6.3,5.7,9.4,-,,,,,2.0,2009.0
4,24.1,31.7,17.9,-,49,0,6.3,4.3,7.6,-,,,,,2.0,2009.0
5,23.9,31.2,17.9,-,46,0,6.3,5.0,7.6,-,,,,,2.0,2009.0
6,23.7,31.3,17.5,-,45,0,7.4,4.1,5.4,-,,,,,2.0,2009.0
7,23.3,30.4,16.4,-,45,0,6.3,5.2,7.6,-,,,,,2.0,2009.0
8,22.7,29.5,16.5,-,50,0,6.6,6.5,9.4,-,,,,,2.0,2009.0
9,22.8,29.7,16.2,-,48,0,6.3,5.7,9.4,-,,,,,2.0,2009.0
10,22.4,29.7,15.8,-,48,0,7.7,4.1,7.6,-,,,,,2.0,2009.0
11,23.4,32.0,15.6,-,42,0,6.3,1.9,3.5,-,,,,,2.0,2009.0
12,23.8,31.5,17.8,-,44,0,6.3,2.8,5.4,-,,,,,2.0,2009.0
13,24.2,32.1,17.5,-,45,0,6.3,1.9,5.4,-,,,,,2.0,2009.0
14,24.1,31.6,17.7,-,43,0,6.3,3.1,7.6,-,,,,,2.0,2009.0
15,24.3,31.9,17.9,-,41,0,6.3,2.8,5.4,-,,,,,2.0,2009.0
16,23.5,31.2,17.1,-,40,0,6.3,5.4,9.4,-,,,,,2.0,2009.0
17,22.5,30.1,16.3,-,45,0,6.3,7.8,14.8,-,,,,,2.0,2009.0
18,23.2,30.6,15.3,-,42,0,7.7,4.3,5.4,-,,,,,2.0,2009.0
19,23.6,31.5,17.3,-,38,0,7.7,5.4,9.4,-,,,,,2.0,2009.0
20,23.1,29.9,15.7,-,53,0,6.3,6.7,11.1,-,,,,,2.0,2009.0
21,24.7,31.6,18.1,-,56,0,6.3,5.7,7.6,-,,,,,2.0,2009.0
22,25.4,33.0,19.3,-,53,0,6.3,6.3,7.6,-,,,,,2.0,2009.0
23,26.1,33.5,19.2,-,46,0,6.3,5.0,7.6,-,,,,,2.0,2009.0
24,26.7,34.4,20.4,-,42,0,6.3,2.0,3.5,-,,,,,2.0,2009.0
25,27.6,34.9,21.9,-,43,0,6.3,3.9,9.4,-,,,,,2.0,2009.0
26,27.6,35.2,20.9,-,37,0,6.3,3.3,5.4,-,,,,,2.0,2009.0
27,27.3,34.9,20.4,-,31,0,6.6,3.9,9.4,-,,,,,2.0,2009.0
28,26.4,35.1,18.9,-,30,0,6.3,2.0,3.5,-,,,,,2.0,2009.0
1,27.6,35.5,20.1,-,30,0,6.3,1.9,3.5,-,,,,,3.0,2009.0
2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.0,2009.0
3,26.5,34.1,19.6,-,34,0,6.3,4.6,7.6,-,,,,,3.0,2009.0
4,26.7,35.1,18.9,-,30,0,6.3,3.9,7.6,-,,,,,3.0,2009.0
5,26.5,35.1,20.9,-,39,0,6.3,3.1,5.4,-,,,,,3.0,2009.0
6,26.9,35.2,21.2,-,39,0,6.3,3,5.4,-,,,,,3.0,2009.0
7,27.2,35.5,19.9,-,32,0,6.3,3.7,7.6,-,,,,,3.0,2009.0
8,25.9,33.3,20.1,-,29,0,6.3,3.5,7.6,-,,,,,3.0,2009.0
9,24.1,31.1,17.3,-,40,0,4.8,8.1,13,-,,,,,3.0,2009.0
10,22.4,27,18.9,-,62,0,6.3,8.9,11.1,-,,,,,3.0,2009.0
11,24.4,30.5,19.4,-,65,0,5.5,9.1,11.1,-,,,,,3.0,2009.0
12,25,31.7,20.3,-,56,0.51,5.5,2.4,5.4,-,o,,o,,3.0,2009.0
13,25.7,33,19.4,-,40,2.03,6.3,3.3,5.4,-,,,,,3.0,2009.0
14,26.2,32.7,20.3,-,51,0,7.7,2.4,5.4,-,,,,,3.0,2009.0
15,24.3,32,18.8,-,61,13.97,4.8,1.9,3.5,-,o,,o,,3.0,2009.0
16,24.7,32.5,17.5,-,48,0,6.3,1.3,3.5,-,,,,,3.0,2009.0
17,25.8,33.9,19.5,-,47,0,6.3,1.5,5.4,-,,,,,3.0,2009.0
18,26.2,33.4,21,-,42,0,7.7,2.6,7.6,-,,,,,3.0,2009.0
19,26.9,34.1,20.5,-,34,0,6.3,1.3,3.5,-,,,,,3.0,2009.0
20,27.3,34,21.6,-,46,0,6.3,3.1,3.5,-,,,,,3.0,2009.0
21,27,33.5,23,-,50,0,6.3,1.3,3.5,-,,,,,3.0,2009.0
22,26.5,33.6,21.5,-,51,0,6.3,2.8,5.4,-,,,,,3.0,2009.0
23,26.4,32.5,20.9,-,46,0,5.5,3.1,5.4,-,,,,,3.0,2009.0
24,24.1,28.9,21.9,-,65,0,4.8,2.4,5.4,-,o,,o,,3.0,2009.0
25,25.2,30.8,21,-,55,0,6.3,0.7,3.5,-,,,,,3.0,2009.0
26,26.5,32.2,20.5,-,51,0,6.3,1.5,3.5,-,,,,,3.0,2009.0
27,27.3,33.6,21.5,-,47,0,4.8,3,5.4,-,,,,,3.0,2009.0
28,27.2,33.5,21.4,-,49,0,6.3,3.1,5.4,-,,,,,3.0,2009.0
29,27.1,33.9,21.4,-,43,0,6.3,2,3.5,-,,,,,3.0,2009.0
30,27.5,34.4,20.2,-,39,0,6.3,2.2,3.5,-,,,,,3.0,2009.0
31,27.5,34.6,21.1,-,39,0,6.3,2,3.5,-,,,,,3.0,2009.0
1,28.1,35.5,22.0,-,34,0.0,6.3,3.9,9.4,-,,,,,4.0,2009.0
2,27.7,35.7,21.7,-,37,0.0,6.3,4.1,9.4,-,,,,,4.0,2009.0
3,28.1,35.1,20.8,-,33,0.0,7.7,4.8,7.6,-,,,,,4.0,2009.0
4,28.4,35.6,21.2,-,30,0.0,6.3,5.6,9.4,-,,,,,4.0,2009.0
5,27.8,35.0,20.0,-,29,0.0,6.3,3.1,5.4,-,,,,,4.0,2009.0
6,28.9,37.0,22.7,-,44,0.0,6.3,3.9,7.6,-,,,,,4.0,2009.0
7,28.8,35.2,23.7,-,39,0.0,7.7,5.2,11.1,-,,,,,4.0,2009.0
8,27.8,34.5,23.2,-,44,0.0,4.8,3.3,7.6,-,,,,,4.0,2009.0
9,27.4,34.6,22.0,-,44,0.0,6.3,4.8,9.4,-,,,,,4.0,2009.0
10,26.7,33.6,20.5,-,43,0.0,7.7,5.0,7.6,-,,,,,4.0,2009.0
11,27.6,34.2,22.4,-,40,0.0,8.2,2.6,7.6,-,,,,,4.0,2009.0
12,27.7,33.4,23.7,-,42,0.0,6.9,3.5,5.4,-,,,,,4.0,2009.0
13,28.5,35.4,22.9,-,41,0.0,6.3,4.1,7.6,-,,,,,4.0,2009.0
14,28.1,34.9,22.4,-,43,0.0,6.9,5.6,7.6,-,,,,,4.0,2009.0
15,28.5,34.7,22.5,-,43,0.0,6.8,2.0,3.5,-,,,,,4.0,2009.0
16,28.6,35.4,23.4,-,46,0.0,6.9,3.0,5.4,-,,,,,4.0,2009.0
17,28.5,35.1,22.5,-,52,0.0,4.0,3.1,7.6,-,o,,,,4.0,2009.0
18,29.8,36.3,23.4,-,47,0.0,6.6,5.7,11.1,-,,,,,4.0,2009.0
19,27.0,34.8,21.4,-,61,6.1,6.3,5.4,7.6,-,o,,o,,4.0,2009.0
20,26.0,33.6,21.1,-,63,13.97,6.3,5.7,7.6,-,,,,,4.0,2009.0
21,26.0,33.4,20.6,-,62,0.0,6.3,4.4,7.6,-,,,o,,4.0,2009.0
22,24.3,33.2,20.6,-,71,2.03,4.5,5.7,9.4,-,o,,o,,4.0,2009.0
23,26.1,32.8,20.0,-,58,26.92,6.9,3.9,7.6,-,,,,,4.0,2009.0
24,26.5,34.4,22.6,-,59,0.0,6.9,3.7,7.6,-,o,,o,,4.0,2009.0
25,25.9,32.4,21.5,-,61,6.1,6.3,3.7,11.1,-,,,,,4.0,2009.0
26,27.5,33.2,22.5,-,50,0.0,6.9,1.5,3.5,-,,,,,4.0,2009.0
27,27.9,34.4,22.4,-,45,0.0,6.3,2.4,3.5,-,,,,,4.0,2009.0
28,27.9,34.3,23.0,-,52,0.0,6.3,3.1,7.6,-,,,,,4.0,2009.0
29,27.9,34.3,22.9,-,50,0.0,5.5,3.9,7.6,-,,,,,4.0,2009.0
30,28.0,34.2,22.7,-,58,0.0,5.5,3.1,7.6,-,,,,,4.0,2009.0
1,26.7,34.6,22.5,-,59,0,6.3,5.6,11.1,-,,,o,,5.0,2009.0
2,28.8,35.7,22.4,-,53,0,6.3,3.0,7.6,-,,,,,5.0,2009.0
3,28.1,35.5,23.3,-,56,0,5.5,5.2,7.6,-,,,,,5.0,2009.0
4,27.1,35.0,22.4,-,62,0.25,6.9,7.2,11.1,-,,,o,,5.0,2009.0
5,25.2,28.9,20.6,-,68,0,6.3,4.4,7.6,-,,,,,5.0,2009.0
6,27.0,33.9,21.2,-,56,0,6.9,3.9,9.4,-,,,,,5.0,2009.0
7,26.8,35.2,22.7,-,64,2.03,6.3,1.9,3.5,-,,,,,5.0,2009.0
8,27.2,35.3,21.2,-,60,-,6.9,2.2,11.1,-,o,,o,,5.0,2009.0
9,26.0,32.5,20.3,-,66,17.02,6.3,3.9,5.4,-,o,,o,,5.0,2009.0
10,26.7,34.2,21.2,-,60,2.03,6.3,5.2,9.4,-,,,,,5.0,2009.0
11,28.2,35.3,22.2,-,54,0,5.5,3.3,7.6,-,,,,,5.0,2009.0
12,29.2,36.9,23.4,-,54,0,6.3,3.0,9.4,-,,,,,5.0,2009.0
13,28.8,34.6,23.2,-,49,0,14.0,5.2,11.1,-,,,,,5.0,2009.0
14,27.9,34.3,21.5,-,56,0,6.9,4.6,7.6,-,,,,,5.0,2009.0
15,26.4,35.0,20.8,-,63,1.02,6.3,7.0,11.1,-,o,,o,,5.0,2009.0
16,26.0,32.3,19.7,-,67,4.06,6.9,4.1,7.6,-,,,o,,5.0,2009.0
17,24.5,32.4,20.8,-,77,0,6.9,3.0,7.6,-,,,o,,5.0,2009.0
18,24.3,31.7,19.3,-,74,16,6.3,5.0,7.6,-,o,,o,,5.0,2009.0
19,23.4,32.4,19.6,-,82,3.05,5.5,2.4,5.4,-,o,,o,,5.0,2009.0
20,24.0,28.3,19.4,-,81,50.04,4.8,3.5,5.4,-,,,,,5.0,2009.0
21,24.4,31.6,19.8,-,79,0,6.3,2.2,7.6,-,o,,o,,5.0,2009.0
22,24.1,29.0,19.2,-,81,46.99,3.7,4.4,7.6,-,,,,,5.0,2009.0
23,26.0,30.8,21.4,-,73,0,6.3,8.3,11.1,-,,,,,5.0,2009.0
24,25.3,29.4,22.1,-,75,0,6.9,10.9,18.3,-,,,,,5.0,2009.0
25,25.0,28.5,21.7,-,77,0,6.9,10.0,14.8,-,,,,,5.0,2009.0
26,25.8,31.1,21.9,-,67,0,6.3,4.8,9.4,-,,,,,5.0,2009.0
27,25.9,30.7,22.0,-,70,-,6.3,5.0,7.6,-,o,,,,5.0,2009.0
28,25.3,32.0,20.2,-,73,5.08,6.9,4.4,7.6,-,o,,o,,5.0,2009.0
29,24.8,31.3,21.1,-,75,6.1,6.9,3.9,7.6,-,,,o,,5.0,2009.0
30,26.8,32.5,21.2,-,63,0,8.0,5.0,7.6,-,o,,o,,5.0,2009.0
31,24.6,31.0,20.0,-,73,0,6.9,5.6,11.1,-,o,,o,,5.0,2009.0
1,23.7,29.4,19.4,-,80,85.09,5.5,4.1,7.6,-,o,,,,6.0,2009.0
2,25.3,30.8,20.1,-,72,0.25,6.3,5,7.6,-,,,,,6.0,2009.0
3,25.9,31.4,21.3,-,67,0,6.9,6.9,11.1,-,,,,,6.0,2009.0
4,25,31.3,21,-,70,5.08,6.3,8.1,14.8,-,,,,,6.0,2009.0
5,22.9,28.9,20.4,-,80,2.03,5.5,9.4,13,-,o,,,,6.0,2009.0
6,21.4,24.9,18.8,-,87,0.51,4,11.7,16.5,-,o,,,,6.0,2009.0
7,22.8,28,18.4,-,75,0,6.9,9.4,11.1,-,,,,,6.0,2009.0
8,24.2,30.4,19.7,-,71,0,6.3,7.2,11.1,-,,,,,6.0,2009.0
9,26.1,30.4,20.5,-,63,0,6.6,6.1,14.8,-,,,,,6.0,2009.0
10,25,31.5,20.2,-,70,-,6,5,5.4,-,o,,o,,6.0,2009.0
11,24,29.5,19.4,-,79,89.92,6.3,4.1,7.6,-,,,,,6.0,2009.0
12,24.5,28.3,20.1,-,74,0,6.3,4.6,7.6,-,,,,,6.0,2009.0
13,24.8,30.4,20.4,-,73,-,5.5,3,5.4,-,o,,o,,6.0,2009.0
14,24.5,30.2,20.1,-,75,5.08,6.3,6.9,11.1,-,o,,,,6.0,2009.0
15,23.7,30.4,21,-,78,0,6.6,6.3,11.1,-,o,,o,,6.0,2009.0
16,24.4,30.1,20.2,-,74,14.99,6.9,5.6,9.4,-,,,,,6.0,2009.0
17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.0,2009.0
18,26.6,31.2,21.7,-,67,0,7.6,5.6,7.6,-,,,,,6.0,2009.0
19,25.3,29.4,21.8,-,73,0,6.6,5.6,7.6,-,,,,,6.0,2009.0
20,24.6,29.5,21.3,-,73,0,6.9,6.3,7.6,-,o,,,,6.0,2009.0
21,24.6,28.5,20.5,-,68,0,6.9,9.4,11.1,-,,,,,6.0,2009.0
22,24.8,30.2,20.3,-,67,0,6.9,9.1,14.8,-,,,,,6.0,2009.0
23,25.2,30.8,20.6,-,64,0,6.9,9.4,11.1,-,,,,,6.0,2009.0
24,24.6,30.3,20.5,-,69,0,6.6,11.7,16.5,-,,,,,6.0,2009.0
25,23.4,27.8,20.4,-,77,0,7.4,10.2,11.1,-,,,,,6.0,2009.0
26,21.8,23.2,19.8,-,84,3.05,6.4,7,9.4,-,o,,,,6.0,2009.0
27,22.9,27.5,19.5,-,78,0.25,6.9,8.9,14.8,-,,,,,6.0,2009.0
28,24.6,30.3,20.4,-,68,0,6.6,6.9,7.6,-,o,,,,6.0,2009.0
29,24.7,31.8,20.1,-,73,0,6.9,7.8,9.4,-,o,,,,6.0,2009.0
30,24.4,29.7,20.5,-,72,0,6.9,10.6,14.8,-,,,,,6.0,2009.0
1,23.4,30.0,20.5,-,78,2.03,5.5,10.7,14.8,-,o,,,,7.0,2009.0
2,22.2,27.2,20.0,-,81,0.51,4.8,10.6,14.8,-,o,,,,7.0,2009.0
3,22.7,27.5,20.0,-,78,1.02,5.5,10.9,14.8,-,o,,,,7.0,2009.0
4,23.3,26.9,20.1,-,76,0.0,3.7,10.4,13.0,-,o,,,,7.0,2009.0
5,22.2,27.8,20.3,-,79,1.02,4.8,9.1,11.1,-,o,,,,7.0,2009.0
6,22.7,27.2,20.5,-,82,0.0,4.8,8.3,9.4,-,o,,,,7.0,2009.0
7,22.8,25.7,20.4,-,77,0.0,6.3,10.7,14.8,-,o,,,,7.0,2009.0
8,22.2,26.0,20.1,-,79,0.25,4.8,11.3,18.3,-,o,,,,7.0,2009.0
9,21.7,26.9,20.0,-,83,2.03,4.8,8.5,14.8,-,o,,,,7.0,2009.0
10,23.0,27.1,19.8,-,76,0.51,5.5,9.1,11.1,-,,,,,7.0,2009.0
11,23.4,28.0,19.8,-,72,0.0,6.3,10.2,14.8,-,,,,,7.0,2009.0
12,23.5,28.4,20.0,-,73,0.0,6.3,10.7,11.1,-,,,,,7.0,2009.0
13,23.5,27.9,20.2,-,73,0.0,6.3,11.1,14.8,-,o,,,,7.0,2009.0
14,23.1,26.6,20.4,-,74,0.0,6.3,12.8,18.3,-,o,,,,7.0,2009.0
15,22.5,25.6,20.9,-,80,0.25,6.3,12.8,18.3,-,o,,,,7.0,2009.0
16,22.9,27.9,19.8,-,77,3.05,5.5,12.2,16.5,-,o,,,,7.0,2009.0
17,22.8,26.9,20.3,-,78,0.0,5.5,8.7,11.1,-,,,,,7.0,2009.0
18,22.5,27.4,19.4,-,76,0.76,4.8,11.1,14.8,-,o,,,,7.0,2009.0
19,23.2,27.6,20.1,-,75,0.51,6.3,11.1,16.5,-,o,,,,7.0,2009.0
20,23.0,27.2,20.5,-,76,0.0,5.5,10.0,11.1,-,o,,,,7.0,2009.0
21,23.6,27.9,20.4,-,70,0.0,6.3,12.2,14.8,-,,,,,7.0,2009.0
22,22.9,27.5,19.9,-,73,0.0,5.5,13.3,14.8,-,,,,,7.0,2009.0
23,23.4,28.1,19.5,-,69,0.0,6.3,11.7,16.5,-,,,,,7.0,2009.0
24,23.9,29.2,19.6,-,66,0.0,10.0,11.9,14.8,-,,,,,7.0,2009.0
25,24.5,29.4,20.0,-,68,0.0,7.4,9.3,14.8,-,,,,,7.0,2009.0
26,24.3,29.0,19.9,-,64,0.0,6.3,7.6,11.1,-,,,,,7.0,2009.0
27,24.3,29.6,20.0,-,71,0.0,6.9,8.5,11.1,-,,,,,7.0,2009.0
